"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.Y.IMP",500,"[[1.48374520063754, -0.68399584034418, -0.378414900204657, -0.787387296825188, 0.613985713980204], [0.0040303057454861]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.Y.IMP_500",0.606074333190918,0.00747847557067871,"2025-06-08 13:18:41.260388"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.Y.IMP",500,"[[1.40142545756086, -0.463393580798928, -0.87432279534233, -1.03174714060538, 1.15836360638726], [-0.297030832173515]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.Y.IMP_500",0.293853282928467,0.00795650482177734,"2025-06-08 13:18:41.927633"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.Y.IMP",500,"[[1.64914035601101, -0.669136925569997, -0.253794244646005, -1.2445459956231, 1.06963045192385], [-0.0779349845062551]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.Y.IMP_500",0.318746328353882,0.00770020484924316,"2025-06-08 13:18:42.279471"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.48197105996633, -0.596865040822116, -0.656288862154981, -0.680387048441174, 0.773283465806306], [0.102515553835451]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.61264443397522,0.00797486305236816,"2025-06-08 13:18:42.660939"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[2.00397038285993, -0.906139232136061, -0.505504884820647, -1.32605504450448, 0.910857336481945], [0.175132068826322]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.315723180770874,0.00792741775512695,"2025-06-08 13:18:43.33847"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.81229958386828, -0.759731448766915, -0.544125174566692, -1.01443055807559, 0.787249124990554], [-0.0647114435738789]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.582853555679321,0.0076134204864502,"2025-06-08 13:18:43.717028"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.68723256139185, -0.576937218630252, -0.439075783072194, -1.61908148355899, 1.18835132592973], [-0.0276766540095178]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.310722827911377,0.00771689414978027,"2025-06-08 13:18:44.359385"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.38202895525555, -0.384609971932958, -0.53807474577454, -0.722794536030635, 0.526831349639048], [-0.0560162614529842]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",1.21259117126465,0.00956034660339355,"2025-06-08 13:18:41.309004"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.50799046022081, -0.382928256472697, -0.62139339760487, -1.10504466277678, 0.850653547687561], [0.0110421803093652]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.378810405731201,0.0314922332763672,"2025-06-08 13:18:42.607509"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.75182415838867, -0.721862954582985, -0.290670820245475, -1.49257549945006, 1.18983442270427], [0.0269364635480491]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.665674448013306,0.00793886184692383,"2025-06-08 13:18:43.084841"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.57674273478709, -0.666999886340685, -0.406063067804023, -1.15660016344431, 0.949103131407062], [0.0456984524592924]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.331272125244141,0.0119860172271729,"2025-06-08 13:18:43.815418"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.68598899430456, -0.596378377534808, -0.499154568762929, -1.36982662581777, 1.09312315947505], [-0.0978894036027852]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.322022676467896,0.0125336647033691,"2025-06-08 13:18:44.214456"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.Y.IMP",1000,"[[1.6489937995522, -0.488551262558849, -0.13390691040268, -1.47343154759834, 1.03289114590151], [-0.137312349253541]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.Y.IMP_1000",0.593754768371582,0.0126667022705078,"2025-06-08 13:18:44.604425"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.50864055566104, -0.601849948230413, -0.450667211636313, -1.05158186561341, 0.862376738367357], [0.0154650193783363]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.529115915298462,0.00975227355957031,"2025-06-08 13:18:45.262763"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.69793325960231, -0.697481432269775, -0.476882334450003, -1.04757482652392, 0.798788813329401], [0.0271588895730978]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.862845182418823,0.00895094871520996,"2025-06-08 13:18:45.85554"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.81573241474866, -0.791109741668357, -0.400932152282761, -1.29362969962715, 1.0007267269872], [0.0112446915090081]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.800435781478882,0.00919842720031738,"2025-06-08 13:18:46.792814"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.58998624232843, -0.569479510588868, -0.530144122338439, -1.19283905299834, 1.05335231797069], [0.00795543867170823]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.519099950790405,0.00940394401550293,"2025-06-08 13:18:47.662633"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.61845832094562, -0.572465207563328, -0.554780058844084, -1.10316401039173, 0.929840197708608], [-0.00986583586371356]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.945266008377075,0.00968122482299805,"2025-06-08 13:18:48.255579"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.53095326874801, -0.547783012878173, -0.408661234830555, -1.18605796191177, 0.88108529933439], [0.0141772212214339]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.482205629348755,0.00916552543640137,"2025-06-08 13:18:49.306381"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.69769111107769, -0.651035795503382, -0.564566043889606, -0.96650600728656, 0.828078182386031], [0.0331238115378823]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",1.07898879051208,0.00952935218811035,"2025-06-08 13:18:44.0933"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.50286179548348, -0.571449746108051, -0.510865577500681, -1.03496135698655, 0.824995254275475], [-0.023324688790647]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.786232948303223,0.0329334735870361,"2025-06-08 13:18:45.256422"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.53364787354212, -0.483073748620578, -0.622773707084585, -0.8502131069278, 0.713129544307173], [-0.00274288887560945]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.456813812255859,0.00876235961914062,"2025-06-08 13:18:46.139715"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.Y.IMP",5000,"[[1.58531719290398, -0.498920377954117, -0.592260041177882, -1.02708657641373, 0.84867032334166], [-0.0298300291754139]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.Y.IMP_5000",0.453338623046875,0.012913703918457,"2025-06-08 13:18:46.667767"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.55370514715649, -0.590748040065719, -0.485000019859759, -1.01606228882809, 0.82961530703402], [0.0170226974353755]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.18078112602234,0.0098414421081543,"2025-06-08 13:18:47.189767"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.59341081716374, -0.69185858390607, -0.408060498792825, -1.01720501959122, 0.782388334177759], [-0.0104244284141181]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",0.63559365272522,0.0104408264160156,"2025-06-08 13:18:48.432343"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.68077439434059, -0.624955646727511, -0.52624278084985, -1.10387688454153, 0.877819264835418], [0.0230533928066761]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.15646457672119,0.00984621047973633,"2025-06-08 13:18:49.13808"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.6409010139457, -0.650763160043188, -0.454331429744542, -1.23217659455014, 1.01499994833561], [0.035532800020926]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",0.631281852722168,0.0101277828216553,"2025-06-08 13:18:50.362955"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.57445252289274, -0.588040594533257, -0.555635805230681, -1.01069183017417, 0.819490473310794], [-0.0160996425836162]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.24539470672607,0.0147223472595215,"2025-06-08 13:18:51.05644"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.57777371671983, -0.622371424358684, -0.447454542308169, -1.12959052291574, 0.867336745250425], [0.0501382788205502]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",0.633254766464233,0.0101690292358398,"2025-06-08 13:18:52.369888"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.69180330743288, -0.61355292888147, -0.680867295771445, -1.04377403468147, 0.948556907820703], [0.00958908525867235]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.26777029037476,0.0106408596038818,"2025-06-08 13:18:53.06583"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.5145381870537, -0.577129303683613, -0.467023804288704, -1.09395411537475, 0.839903298139276], [0.00845535450936227]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",0.672085046768188,0.0102114677429199,"2025-06-08 13:18:54.408571"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.64044210699009, -0.605946368047468, -0.527079616399472, -1.08414154659352, 0.891212370390391], [-0.0243155019824324]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.38921499252319,0.0174357891082764,"2025-06-08 13:18:46.668369"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.Y.IMP",10000,"[[1.56809367047613, -0.586713446249166, -0.449677154765396, -1.09595211403876, 0.905251202886063], [0.00763402047840456]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.Y.IMP_10000",1.06414103507996,0.0361933708190918,"2025-06-08 13:18:48.159814"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.63169349293834, -0.603116028240622, -0.529364836076113, -1.07572075262512, 0.861255815775923], [0.0124724988605695]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.71337580680847,0.0267434120178223,"2025-06-08 13:18:49.333031"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.63804222537296, -0.64137566691479, -0.476838829218593, -1.06157392876641, 0.830172682419808], [-0.00029053464757757]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",3.04884743690491,0.0200207233428955,"2025-06-08 13:18:52.143559"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.66614634949398, -0.661821925582095, -0.497185839567726, -1.10174172246304, 0.886658261570765], [0.0228151080370026]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.67444682121277,0.0191335678100586,"2025-06-08 13:18:55.283642"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.59378610999818, -0.60937479055208, -0.515201304736646, -1.03457832409635, 0.865675335216204], [0.0146597596819104]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.53455495834351,0.0188181400299072,"2025-06-08 13:18:58.045303"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.60483799962298, -0.612794050547544, -0.539422896102514, -0.997468062585604, 0.825372175891419], [0.000195231237364451]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.6345374584198,0.0203385353088379,"2025-06-08 13:19:00.661608"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.54446781464184, -0.54141013881089, -0.527884627706544, -1.05103824418871, 0.845414750323458], [0.00961521914380893]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.64210295677185,0.0253782272338867,"2025-06-08 13:19:03.379439"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.58417494152874, -0.550400323740972, -0.553586081507787, -1.09547777158482, 0.883229404213419], [-5.82201380825311e-05]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.67199540138245,0.0259835720062256,"2025-06-08 13:19:06.115451"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.59000702239363, -0.58405484117247, -0.51498622574248, -1.06598745055983, 0.839553869586819], [0.00142981707909107]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.61604380607605,0.019507884979248,"2025-06-08 13:19:08.869764"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.62001460363355, -0.598560298171686, -0.527856669165078, -1.03567769310966, 0.84591100858372], [-0.00940522903113927]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.61048007011414,0.024097204208374,"2025-06-08 13:19:11.563476"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.Y.IMP",50000,"[[1.59782701012597, -0.575370910110594, -0.567985436442827, -1.02328392070268, 0.869351805745016], [0.00248619907350427]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.Y.IMP_50000",2.26082134246826,0.0187735557556152,"2025-06-08 13:19:14.253362"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[1.36373764602262, -0.812797973070888, -0.687752459100353, -0.560087384696505, 0.659193526949814], [0.407820007680613]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",1.16280245780945,0.00972580909729004,"2025-06-08 13:18:49.408771"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[1.43169537377297, -0.0680372952521081, 0.24465343374009, -1.54997087116706, 0.840479022242278], [0.214278803790157]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.37440824508667,0.0368244647979736,"2025-06-08 13:18:50.660429"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[1.25975117863663, -0.0271814694835494, -0.757257938284388, -0.943055434918903, 0.493229825356173], [0.150647951318248]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.819303512573242,0.0084989070892334,"2025-06-08 13:18:51.146259"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[0.91425133740544, -0.0658819710229009, -0.525672286656695, -1.27492407928984, 1.19054508841799], [-0.110883804381728]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.371181488037109,0.0131394863128662,"2025-06-08 13:18:52.035993"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[1.84232649190755, -0.495948712977161, -0.696951558719671, -0.598298122892402, 0.585049832154182], [-0.264525905770071]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.340253114700317,0.00827503204345703,"2025-06-08 13:18:52.47824"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[0.659256073121542, -0.0528749776956098, -0.618067923374927, -1.49963839056236, 1.25441494409564], [0.122820239354907]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.744973182678223,0.00934028625488281,"2025-06-08 13:18:52.886121"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[1.30279143744952, -0.140444344927717, -1.09218619695236, -0.327749968218335, 0.365101458449354], [-0.0453213757480826]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.335655689239502,0.00903797149658203,"2025-06-08 13:18:53.694104"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[0.639413911845309, -0.134530505070595, -0.270383707485209, -1.02295999286215, 0.271383671492402], [0.044396903163825]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.716134309768677,0.00852227210998535,"2025-06-08 13:18:54.101214"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[2.04860038270717, -0.986705189372572, -0.456908753956628, -0.987854729270001, 0.934232513675082], [-0.325270929772749]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.341194629669189,0.0125362873077393,"2025-06-08 13:18:54.890735"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.M.IMP",100,"[[0.790841675971498, 0.411839534798836, -0.635188102832534, -0.517366447157022, 0.515840400069075], [0.251906099228678]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.M.IMP_100",0.324390888214111,0.00837182998657227,"2025-06-08 13:18:55.315333"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.971444486670052, -0.236023441115357, -0.447141068589836, -0.539741516797317, 0.420913663540728], [0.109373425752595]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.379011154174805,0.00882816314697266,"2025-06-08 13:18:55.701694"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.876364139372988, -0.0181276335421034, -0.386901836353327, -0.765440504951843, 0.454244721490619], [0.0407729830616316]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.743590831756592,0.00885534286499023,"2025-06-08 13:18:56.144738"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[1.01093179592702, -0.352194365515884, -0.452210844162692, -0.470965728992882, 0.396337470844753], [-0.0469503709861489]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.872361183166504,0.0148060321807861,"2025-06-08 13:18:51.978549"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.909462746407969, -0.22833192007746, -0.215304285462479, -0.940917384605048, 0.70385422240393], [0.0721326556982136]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.758846282958984,0.0336244106292725,"2025-06-08 13:18:52.942595"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.871579904976367, -0.187043475592537, -0.299192604999799, -0.559101189345946, 0.270052505287499], [-0.178144316596993]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.700278997421265,0.033919095993042,"2025-06-08 13:18:53.80446"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.852082391563724, -0.0453584076842603, -0.536180432334078, -0.592786344626964, 0.487104221285904], [-0.0549243022484372]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.374525308609009,0.00890374183654785,"2025-06-08 13:18:54.609178"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[1.09841688891859, -0.16211255796587, -0.690413652491471, -0.659911773033889, 0.579637568189889], [-0.067527847524234]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.678658008575439,0.0086972713470459,"2025-06-08 13:18:55.0535"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.882670582817844, -0.174259136323702, -0.548637084335934, -0.501924967487092, 0.440858246661337], [0.0727157808627309]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.353474378585815,0.0128681659698486,"2025-06-08 13:18:55.804881"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.802598176875512, -0.0925192492611513, -0.769890185123464, -0.564595116339223, 0.572402071315724], [-0.248802412626908]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.363325357437134,0.00893759727478027,"2025-06-08 13:18:56.226274"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.M.IMP",500,"[[0.906708053514592, -0.1807419112546, -0.396426167237277, -0.648488626436764, 0.578503611484435], [-0.0459866552497145]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.M.IMP_500",0.697027921676636,0.0084984302520752,"2025-06-08 13:18:56.652628"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.883710930703003, -0.181499213282004, -0.368906206805065, -0.557381639784535, 0.431004911111707], [0.0801509858009863]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.375829219818115,0.013277530670166,"2025-06-08 13:18:57.410971"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.906619349089551, -0.20343183964351, -0.428066900360832, -0.714827840321079, 0.442133765209347], [0.161202218407776]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.660065650939941,0.00874686241149902,"2025-06-08 13:18:57.857119"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.968896428333549, -0.212776526094233, -0.576634037456656, -0.38500018450402, 0.251760100073649], [-0.0748739744892866]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.39042592048645,0.0087742805480957,"2025-06-08 13:18:58.582357"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.984791668859939, -0.275462430925206, -0.370203183208324, -0.76575311705877, 0.532964326454568], [0.0358223851674732]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.387251615524292,0.0140140056610107,"2025-06-08 13:18:59.035967"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.906051231995718, -0.240770100141655, -0.317578212872462, -0.575448112674174, 0.298265195601922], [-0.071146870189712]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.921338558197021,0.0159585475921631,"2025-06-08 13:18:54.668179"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.794105593946792, -0.0324781075276127, -0.501407049024081, -0.648860982470401, 0.452941883976238], [0.0319208064596405]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.764113903045654,0.0340445041656494,"2025-06-08 13:18:55.687036"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[1.04326568499668, -0.364125907984209, -0.144603439976851, -0.954010212956475, 0.568207143668653], [-0.018289280392279]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.729375839233398,0.0091545581817627,"2025-06-08 13:18:56.558312"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[0.842068061038234, -0.189851900269269, -0.334090650704118, -0.590670628035236, 0.420377830232317], [0.0547298801139816]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.355228662490845,0.0130815505981445,"2025-06-08 13:18:57.382181"
"SimA_rep8_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[1.04778707186075, -0.17792570245202, -0.608600937361967, -0.732267113721269, 0.600442441466652], [-0.0901940542066765]]","SimA_rep8_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.653260469436646,0.00830817222595215,"2025-06-08 13:18:57.816889"
"SimA_rep9_n115000_d5_corr65_NA25","MICE.1.M.IMP",1000,"[[1.0661946952268, -0.125877540005663, -0.319527263678812, -0.804014286858763, 0.45333995444303], [-0.0747334554618471]]","SimA_rep9_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000",0.375425338745117,0.0147030353546143,"2025-06-08 13:18:58.534375"
"SimA_rep0_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.876258899605489, -0.187994255549955, -0.464712291397724, -0.660087507004095, 0.50621939309121], [0.0192560038512516]]","SimA_rep0_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.857444047927856,0.00975203514099121,"2025-06-08 13:18:58.977488"
"SimA_rep1_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.976791048870874, -0.308114098843912, -0.388008249792055, -0.619427777527352, 0.405524151268266], [0.0312299987921693]]","SimA_rep1_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.777265071868896,0.00936150550842285,"2025-06-08 13:18:59.89571"
"SimA_rep2_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.969127590434637, -0.300759869636553, -0.388374694639923, -0.658613174784038, 0.453304897370757], [0.00533035788615044]]","SimA_rep2_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.526956081390381,0.00972485542297363,"2025-06-08 13:19:00.739365"
"SimA_rep3_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.940487491568446, -0.208656716391101, -0.36959285013301, -0.780497679672107, 0.568558854448355], [0.0308898965427263]]","SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.843715906143188,0.0149531364440918,"2025-06-08 13:19:01.334836"
"SimA_rep4_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.987562201046551, -0.331187912444564, -0.384748891251159, -0.612640161650476, 0.457818384103896], [0.00477357659435286]]","SimA_rep4_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.810132265090942,0.00968837738037109,"2025-06-08 13:19:02.248743"
"SimA_rep5_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.947564931329505, -0.237806663882563, -0.381855957487253, -0.684773643358782, 0.465312036309631], [-0.0303748706108129]]","SimA_rep5_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.559105157852173,0.0102040767669678,"2025-06-08 13:19:03.124962"
"SimA_rep6_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.992625746043695, -0.278947617035772, -0.420006470416245, -0.585575621141936, 0.417905336815664], [0.040150437041577]]","SimA_rep6_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",1.29361057281494,0.0161755084991455,"2025-06-08 13:18:57.442246"
"SimA_rep7_n115000_d5_corr65_NA25","MICE.1.M.IMP",5000,"[[0.936035440546956, -0.240267993273554, -0.481719110777744, -0.655436105505096, 0.521122366552524], [-0.00441988876800455]]","SimA_rep7_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000",0.598269462585449,0.0366270542144775,"2025-06-08 13:18:58.826575"
