set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,center_X,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.10.M.IMP,5000,"[[0.356006664930095, 0.352941239760017, -0.54431388894588, -0.361465774296847, 0.306127103213351], [0.122721027113215]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000,2.91057348251343,0.0514183044433594,2025-11-28 01:05:33.092307,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.356006664930095, 0.352941239760017, -0.54431388894588, -0.361465774296847, 0.306127103213351]",0.122721027113215,0.0,0.862334820097887,0.6717232353200628,0.8705440938333091,0.5622794378493395
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.316814852195986, 0.396347451638385, -0.537386523205625, -0.374374689870568, 0.312998685131698], [0.160423904454801]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.34625697135925,0.0587599277496338,2025-11-28 01:05:36.084711,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.316814852195986, 0.396347451638385, -0.537386523205625, -0.374374689870568, 0.312998685131698]",0.160423904454801,0.0,0.9162631200151793,0.7038366916635749,0.9284936626324878,0.590819881239733
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.227470476431037, 0.431659330688232, -0.496995287893294, -0.357194690361673, 0.300917994337355], [0.153467410382326]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.81373047828674,0.055772066116333,2025-11-28 01:05:40.51951,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.227470476431037, 0.431659330688232, -0.496995287893294, -0.357194690361673, 0.300917994337355]",0.153467410382326,0.0,1.0128819225625498,0.774385737434341,1.0230448430321146,0.649246822203527
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.291351304115087, 0.36181972613864, -0.513345912899725, -0.334499684283554, 0.300410046895695], [0.166857773986488]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.15251302719116,0.0562469959259033,2025-11-28 01:05:45.419619,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.291351304115087, 0.36181972613864, -0.513345912899725, -0.334499684283554, 0.300410046895695]",0.166857773986488,0.0,0.9183978135829793,0.7179004178521529,0.9334560703667011,0.6028906010000817
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.335204203932809, 0.446305074224229, -0.553968276998891, -0.372941945011624, 0.313492246881887], [0.147369386742822]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.11425256729126,0.0607352256774902,2025-11-28 01:05:49.662061,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.335204203932809, 0.446305074224229, -0.553968276998891, -0.372941945011624, 0.313492246881887]",0.147369386742822,0.0,0.9445198595212662,0.7153384842575863,0.9534990336417564,0.5997350262394812
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.329369195934352, 0.409205522834957, -0.537214720144992, -0.376921196458965, 0.28286464807263], [0.0817926843420267]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.15439581871033,0.0598416328430176,2025-11-28 01:05:53.870799,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.329369195934352, 0.409205522834957, -0.537214720144992, -0.376921196458965, 0.28286464807263]",0.0817926843420267,0.0,0.9241392888280017,0.7086493301432519,0.9273254673637636,0.591656115654689
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.434978237081531, 0.213574223136872, -0.511015613445705, -0.334677545485373, 0.304501606336484], [0.19981034537188]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.57366943359375,0.0649247169494629,2025-11-28 01:05:58.120237,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.434978237081531, 0.213574223136872, -0.511015613445705, -0.334677545485373, 0.304501606336484]",0.19981034537188,0.0,0.6921378488877545,0.5911496836369832,0.7244788643712369,0.4992787653837576
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.355505544422448, 0.410829330261708, -0.564405135650529, -0.365525653707604, 0.301819372522486], [0.158737008269622]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.07512283325195,0.0634527206420898,2025-11-28 01:06:02.791048,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.355505544422448, 0.410829330261708, -0.564405135650529, -0.365525653707604, 0.301819372522486]",0.158737008269622,0.0,0.9117452326495655,0.6950112413080571,0.9230792397118048,0.5833756073891126
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.461539583115712, 0.227246133624982, -0.51378339414463, -0.381059868738534, 0.297279098564236], [0.148967869307769]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.11758065223694,0.0625543594360352,2025-11-28 01:06:06.962594,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.461539583115712, 0.227246133624982, -0.51378339414463, -0.381059868738534, 0.297279098564236]",0.148967869307769,0.0,0.6789213457904466,0.5715514632104884,0.696389895354395,0.4799914570230898
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.329848638162377, 0.319872941345324, -0.532238415666061, -0.327567819127553, 0.3102078206843], [0.148297378877876]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.10087966918945,0.057166576385498,2025-11-28 01:06:11.175408,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.329848638162377, 0.319872941345324, -0.532238415666061, -0.327567819127553, 0.3102078206843]",0.148297378877876,0.0,0.8605644581415985,0.6815081462223153,0.8737268498790792,0.5715888072822707
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.10.M.IMP,10000,"[[0.304011055950466, 0.359495744913965, -0.511792726469296, -0.351748952893257, 0.308207716027027], [0.133650796763673]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000,4.11953783035278,0.0572452545166016,2025-11-28 01:06:15.365358,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.304011055950466, 0.359495744913965, -0.511792726469296, -0.351748952893257, 0.308207716027027]",0.133650796763673,0.0,0.8990880546941163,0.7035022495279714,0.9089710052924425,0.5892289638525702
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.337456145435692, 0.35180407545836, -0.519970517645721, -0.351327463471049, 0.307212495534909], [0.17014753963332]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,14.8427691459656,0.127080678939819,2025-11-28 01:06:19.574067,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.337456145435692, 0.35180407545836, -0.519970517645721, -0.351327463471049, 0.307212495534909]",0.17014753963332,0.0,0.8709248636241341,0.6833895373695528,0.8871222724442667,0.5743163120151726
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.332747789109164, 0.341003313499093, -0.51337441081596, -0.354730981665897, 0.307068934007037], [0.16330098605637]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,13.6685347557068,0.133552312850952,2025-11-28 01:06:34.578213,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.332747789109164, 0.341003313499093, -0.51337441081596, -0.354730981665897, 0.307068934007037]",0.16330098605637,0.0,0.8626524061970086,0.6807603483325951,0.8781771437527239,0.5717448256183264
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.310268796196606, 0.38165084000696, -0.535699877052111, -0.350690857534059, 0.310547712539343], [0.154026262326053]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.2336370944977,0.117909908294678,2025-11-28 01:06:48.83151,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.310268796196606, 0.38165084000696, -0.535699877052111, -0.350690857534059, 0.310547712539343]",0.154026262326053,0.0,0.9172235989811078,0.7086533093515783,0.9290292660799913,0.5944984393740044
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.319166933083224, 0.353124483497407, -0.526855518704052, -0.344324803127168, 0.307197077969362], [0.148023709005302]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.6335756778717,0.117384672164917,2025-11-28 01:07:01.215125,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.319166933083224, 0.353124483497407, -0.526855518704052, -0.344324803127168, 0.307197077969362]",0.148023709005302,0.0,0.8889772543194094,0.6954016858910974,0.9010422047894735,0.5831532413138621
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.361169026285515, 0.31528778735889, -0.538774746303515, -0.338124475863183, 0.301750561582803], [0.135075880173348]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.5390124320984,0.122230291366577,2025-11-28 01:07:14.006589,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.361169026285515, 0.31528778735889, -0.538774746303515, -0.338124475863183, 0.301750561582803]",0.135075880173348,0.0,0.8352429996656344,0.6625686048785219,0.8463564294097028,0.5551814196328689
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.352997428105808, 0.309262548801508, -0.515992890942167, -0.329984104365721, 0.298990280346255], [0.175167637672124]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.6401057243347,0.113599538803101,2025-11-28 01:07:26.699876,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.352997428105808, 0.309262548801508, -0.515992890942167, -0.329984104365721, 0.298990280346255]",0.175167637672124,0.0,0.8321376716732082,0.6675208830944961,0.8517053607662941,0.5613813527933522
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.359955341707913, 0.355354691532475, -0.551457125492799, -0.347300573979836, 0.302187627575412], [0.152485433916096]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.0989816188812,0.115853786468506,2025-11-28 01:07:39.485412,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.359955341707913, 0.355354691532475, -0.551457125492799, -0.347300573979836, 0.302187627575412]",0.152485433916096,0.0,0.8687877797294855,0.6756678187843475,0.8811805108250244,0.5669318169130529
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.332728196177469, 0.370207181242885, -0.546666257460446, -0.353749943172614, 0.304582640501837], [0.123386299706285]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,16.6857352256775,0.122155666351318,2025-11-28 01:05:18.715564,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.332728196177469, 0.370207181242885, -0.546666257460446, -0.353749943172614, 0.304582640501837]",0.123386299706285,0.0,0.895226498602954,0.6929339226313475,0.9030636942879408,0.5799822986853244
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.36199405523542, 0.318895886794728, -0.513117970713921, -0.351800661657447, 0.303078910469678], [0.164597890947052]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,14.0282270908356,0.122269630432129,2025-11-28 01:05:35.580438,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.36199405523542, 0.318895886794728, -0.513117970713921, -0.351800661657447, 0.303078910469678]",0.164597890947052,0.0,0.8254404586053387,0.6592335886779024,0.8423910720084741,0.5538767348489549
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.10.M.IMP,50000,"[[0.319357724108338, 0.351048002774059, -0.521330490380854, -0.33625857426407, 0.299235184946673], [0.133839709921089]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000,12.4897212982178,0.110139131546021,2025-11-28 01:05:49.768133,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.319357724108338, 0.351048002774059, -0.521330490380854, -0.33625857426407, 0.299235184946673]",0.133839709921089,0.0,0.8903257969951321,0.6986649597892769,0.90045206559423,0.5852063111496909
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[-3.68368686205282, 2.46107542556136, 0.249061595058565, -0.179977065119591, 0.621690518661075], [0.0397864405194657]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.76845026016235,0.0462646484375,2025-11-28 01:06:02.400027,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-3.68368686205282, 2.46107542556136, 0.249061595058565, -0.179977065119591, 0.621690518661075]",0.0397864405194657,0.0,2.3108102218749886,7.815685036021686,2.310774281900779,6.513334690159607
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[1.83769403369608, -1.03029931479946, -2.06943642882413, -0.448510510377717, 0.971364784733405], [-0.576136892858986]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.72471761703491,0.0400640964508057,2025-11-28 01:06:04.245441,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.83769403369608, -1.03029931479946, -2.06943642882413, -0.448510510377717, 0.971364784733405]",-0.576136892858986,0.0,0.5687749538714414,0.5994734958457858,0.5939518315256476,0.554883533090356
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[1.85991058818198, -0.809604999510549, -1.11855930844519, -1.71941609328051, 1.02473269185462], [-0.473587366415985]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.72603583335876,0.0462691783905029,2025-11-28 01:06:06.039918,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.85991058818198, -0.809604999510549, -1.11855930844519, -1.71941609328051, 1.02473269185462]",-0.473587366415985,0.0,0.19837157902850588,0.17729426426246978,0.2501930088571185,0.1851260524901962
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[1.48908890120948, 1.45692578376359, -1.89802004360995, -1.19591759169878, 1.50452815552785], [-0.514150370557258]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,2.16250157356262,0.0389020442962646,2025-11-28 01:06:07.842381,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.48908890120948, 1.45692578376359, -1.89802004360995, -1.19591759169878, 1.50452815552785]",-0.514150370557258,0.0,0.8525039075081262,1.3195632343475932,0.8622249646209524,1.1436944625470218
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[-1.67036469173166, 1.81383961497211, 0.238485659225709, -0.966926654502135, 0.683462263887345], [-0.0755840908149383]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.73683404922485,0.0493547916412354,2025-11-28 01:06:10.07355,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-1.67036469173166, 1.81383961497211, 0.238485659225709, -0.966926654502135, 0.683462263887345]",-0.0755840908149383,0.0,1.9506703963291303,3.4741485998318673,1.95051920880726,2.8960759923239423
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[2.66890419876248, 1.11183224875887, -1.6895995957734, -2.18357678257897, 0.895109585890262], [0.360121972260656]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.72566390037537,0.0480554103851318,2025-11-28 01:06:11.891212,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[2.66890419876248, 1.11183224875887, -1.6895995957734, -2.18357678257897, 0.895109585890262]",0.360121972260656,0.0,0.6074102831871568,1.329021674029521,0.6129151034100001,1.129132700842085
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[354.167699380504, 146.807373435451, -538.350119707139, -132.977344004718, 128.642862381145], [-286.910607900751]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.75941276550293,0.0405683517456055,2025-11-28 01:06:13.69873,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[354.167699380504, 146.807373435451, -538.350119707139, -132.977344004718, 128.642862381145]",-286.910607900751,0.0,0.857023222247521,93799.50124022827,0.9222421286395843,91885.86718785332
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[2.01727633682755, -1.51659872908734, 0.681523918815666, -1.59617768841417, 0.688916573252007], [1.1514496044805]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.74310970306396,0.0470597743988037,2025-11-28 01:06:15.530024,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[2.01727633682755, -1.51659872908734, 0.681523918815666, -1.59617768841417, 0.688916573252007]",1.1514496044805,0.0,0.535148989680873,0.5482789616992474,0.6307439067809045,0.6778718333590894
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[1.57356228270357, -0.215516634420995, -1.0442379616957, -0.449948566800584, 0.653238045845341], [0.39075944508174]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,1.7888708114624,0.048147439956665,2025-11-28 01:06:17.35363,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.57356228270357, -0.215516634420995, -1.0442379616957, -0.449948566800584, 0.653238045845341]",0.39075944508174,0.0,0.41879453566226466,0.17181582693470207,0.4565722522861296,0.1686286797656833
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,100,"[[1.00963633307526, -0.688268147812175, -0.142034881048162, -0.644959526161458, 0.55934663764807], [0.434622770373227]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_100,2.22176790237427,0.0402131080627441,2025-11-28 01:06:19.221632,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.00963633307526, -0.688268147812175, -0.142034881048162, -0.644959526161458, 0.55934663764807]",0.434622770373227,0.0,0.24234059201722574,0.1619376061635333,0.3700761901432509,0.16643083055742755
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,500,"[[-0.196393423055434, 1.7854180703316, -1.98213301357173, -0.462574691239199, 0.847665014588901], [-0.260923711690337]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_500,1.86159038543701,0.0483951568603516,2025-11-28 01:06:21.514191,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-0.196393423055434, 1.7854180703316, -1.98213301357173, -0.462574691239199, 0.847665014588901]",-0.260923711690337,0.0,1.4368218124157217,2.3096868219824063,1.4373855258813115,1.9360858822057159
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,500,"[[0.869574294309672, 0.505394290922444, -0.863336552594802, -0.96296993793769, 0.685909113172244], [0.0519725259492531]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_500,2.31424140930176,0.0412859916687012,2025-11-28 01:06:23.455148,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.869574294309672, 0.505394290922444, -0.863336552594802, -0.96296993793769, 0.685909113172244]",0.0519725259492531,0.0,0.6644383696924824,0.39487198453440875,0.6649844188981147,0.32951017768759827
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,500,"[[1.07969720743118, 0.177842743812399, -1.69139980475689, -0.747590798398792, 0.949062995071989], [0.0774220975940449]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_500,1.90619874000549,0.0411393642425537,2025-11-28 01:06:25.840728,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.07969720743118, 0.177842743812399, -1.69139980475689, -0.747590798398792, 0.949062995071989]",0.0774220975940449,0.0,0.680012732918826,0.4772153776133316,0.6806835754751589,0.3986785115437534
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.10.Y.M.IMP,500,"[[1.46211339900785, 0.206961197998516, -1.30535744450074, -1.1462056705639, 0.95914863288092], [0.242554516840579]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.Y.M.IMP_500,1.81778955459595,0.0397613048553467,2025-11-28 01:06:27.819318,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.46211339900785, 0.206961197998516, -1.30535744450074, -1.1462056705639, 0.95914863288092]",0.242554516840579,0.0,0.4805690048903692,0.26295727514943756,0.4896464420050122,0.22893651156449243
